date,mode,pre_nav,post_nav,period_return_pct,cum_return_pct,n_stocks,cash_pct,turnover_pct,cost_inr,n_buys,n_sells,stocks_added,stocks_removed,top5_holdings,rl_overweight,rl_underweight,aggressiveness,emergency,tilt_Banking,tilt_RealEstate,tilt_Healthcare,tilt_Chemicals,tilt_Cement,tilt_Metals,tilt_FinancialServices,tilt_ConsumerDiscretionary,tilt_FMCG,tilt_CapitalGoods,tilt_IT,tilt_Energy,tilt_Telecom,tilt_Pharma,tilt_Automobiles
2015-10-08,RL,573650.78,573119.18,-0.093,14.624,17,0.0,15.3,379.74,5,13,AMBUJACEM.NS,ITC.NS,GAIL.NS:8.4%|HDFCBANK.NS:8.1%|POWERGRID.NS:8.1%|TECHM.NS:8.1%|PERSISTENT.NS:7.9%,Metals×1.5|Energy×1.2|IT×1.1,Healthcare×0.9,1.0,False,0.993,0.938,0.897,1.004,1.014,1.506,0.9,1.021,0.978,1.003,1.111,1.163,0.966,0.958,0.959
2015-11-05,RL,573119.18,561786.86,-1.977,12.357,17,9.99,7.58,188.68,14,4,BHEL.NS,ABB.NS,GAIL.NS:8.1%|HDFCBANK.NS:7.8%|POWERGRID.NS:7.8%|TECHM.NS:7.8%|PERSISTENT.NS:7.6%,Metals×1.4|IT×1.2,,0.7,False,1.056,0.94,0.92,0.974,1.019,1.382,0.932,0.97,1.089,1.009,1.166,0.998,0.912,1.023,0.981
2015-12-03,RL,570142.38,568545.42,-0.28,13.709,19,0.0,41.97,1140.71,16,9,"AARTIIND.NS,ABB.NS,DRREDDY.NS,GRASIM.NS,LT.NS,NESTLEIND.NS,TORNTPHARM.NS,VOLTAS.NS","BHEL.NS,FEDERALBNK.NS,GAIL.NS,POWERGRID.NS,TECHM.NS,WIPRO.NS",ABB.NS:8.0%|AARTIIND.NS:8.0%|NESTLEIND.NS:8.0%|LT.NS:8.0%|HDFCBANK.NS:8.0%,CapitalGoods×1.2|Chemicals×1.2|FMCG×1.2,Metals×0.8|Telecom×0.9,1.0,False,1.028,0.937,0.975,1.224,1.091,0.782,1.077,1.101,1.156,1.246,1.049,0.925,0.861,1.038,1.027
2015-12-31,RL,570139.91,569748.7,-0.069,13.95,19,0.0,8.81,279.44,8,12,TVSMOTOR.NS,HINDALCO.NS,ABB.NS:7.9%|AARTIIND.NS:7.9%|NESTLEIND.NS:7.9%|LT.NS:7.9%|HDFCBANK.NS:7.9%,Pharma×1.2|Cement×1.1|FMCG×1.1,,1.0,False,0.967,0.92,0.973,1.049,1.115,0.904,1.107,1.041,1.109,1.093,1.044,0.957,0.913,1.154,1.019
2016-01-28,RL,569748.7,518492.31,-8.996,3.698,17,10.01,9.65,253.39,15,4,,"ONGC.NS,RELIANCE.NS",ABB.NS:7.9%|AARTIIND.NS:7.9%|NESTLEIND.NS:7.9%|LT.NS:7.9%|HDFCBANK.NS:7.9%,Cement×1.2|FinancialServices×1.1|Automobiles×1.1,Metals×0.8,0.7,False,0.945,0.994,0.901,0.975,1.153,0.843,1.142,1.056,1.052,1.024,1.071,1.087,0.947,1.102,1.105
2016-02-25,RL,518492.31,507241.48,-2.17,1.448,17,14.94,18.86,349.06,10,8,COFORGE.NS,PERSISTENT.NS,WHIRLPOOL.NS:8.4%|HDFCBANK.NS:8.0%|LT.NS:8.0%|ABB.NS:8.0%|NESTLEIND.NS:8.0%,IT×1.3|ConsumerDiscretionary×1.1|FinancialServices×1.1,Healthcare×0.8,0.5,False,1.012,1.059,0.779,0.963,1.067,0.996,1.102,1.15,1.068,0.975,1.287,0.971,0.925,1.101,0.969
2016-03-28,RL,559242.03,557997.68,-0.223,11.6,18,12.98,35.17,888.78,8,15,"COALINDIA.NS,CUMMINSIND.NS,HCLTECH.NS,KOTAKBANK.NS,MARICO.NS,SIEMENS.NS","ABB.NS,COFORGE.NS,TORNTPHARM.NS,VEDL.NS,WHIRLPOOL.NS",HDFCBANK.NS:8.1%|LT.NS:8.1%|NESTLEIND.NS:8.1%|AARTIIND.NS:8.1%|CUMMINSIND.NS:8.0%,Metals×1.2|IT×1.2|Pharma×1.1,,1.0,False,0.952,0.993,0.989,0.962,0.952,1.2,0.974,0.981,1.103,0.972,1.155,1.08,0.901,1.14,0.984
2016-04-21,RL,580421.63,579667.35,-0.13,15.933,21,0.0,26.01,538.84,11,11,"BHEL.NS,BRIGADE.NS,FEDERALBNK.NS,PIDILITIND.NS",NESTLEIND.NS,CUMMINSIND.NS:8.0%|HDFCBANK.NS:8.0%|LT.NS:8.0%|KOTAKBANK.NS:8.0%|BRIGADE.NS:8.0%,IT×1.2|Automobiles×1.1|FMCG×1.1,RealEstate×0.9,1.2,False,0.959,0.899,0.934,1.101,0.951,0.96,1.039,1.01,1.104,1.021,1.213,1.07,0.916,1.079,1.127
2016-05-19,RL,579667.35,569882.7,-1.688,13.977,19,0.92,21.7,611.78,11,12,"COLPAL.NS,IOC.NS","BRIGADE.NS,CUMMINSIND.NS,MARICO.NS,VOLTAS.NS",SIEMENS.NS:8.0%|COLPAL.NS:8.0%|ADANIPORTS.NS:8.0%|HDFCBANK.NS:7.7%|LT.NS:7.7%,Banking×1.1|Chemicals×1.1,,1.2,False,1.128,0.947,1.097,1.121,1.061,0.932,1.077,1.027,0.924,0.947,1.049,1.042,0.943,1.041,0.986
2016-06-16,RL,613201.05,612298.34,-0.147,22.46,17,0.0,24.79,644.76,6,15,"ASIANPAINT.NS,OBEROIRLTY.NS","AMBUJACEM.NS,DRREDDY.NS,FEDERALBNK.NS,LT.NS",SIEMENS.NS:8.1%|COLPAL.NS:8.1%|ADANIPORTS.NS:8.1%|ASIANPAINT.NS:8.0%|BRITANNIA.NS:8.0%,Healthcare×1.1|Chemicals×1.1,,1.2,False,1.049,0.953,1.118,1.112,1.02,0.953,1.054,0.98,0.985,1.05,1.009,0.99,0.926,1.018,0.998
2016-07-14,RL,650348.54,650096.62,-0.039,30.019,19,0.0,5.31,179.94,5,14,"CUMMINSIND.NS,PERSISTENT.NS",,HDFCBANK.NS:8.0%|ASIANPAINT.NS:8.0%|SIEMENS.NS:7.6%|COLPAL.NS:7.6%|ADANIPORTS.NS:7.6%,,,1.2,False,0.931,0.991,1.04,1.083,1.034,0.94,1.026,0.996,1.076,1.044,1.01,0.958,0.999,1.006,1.051
2016-08-11,RL,681674.53,680343.91,-0.195,36.069,20,0.0,27.7,950.44,12,12,"BAJAJFINSV.NS,COFORGE.NS,DRREDDY.NS,NTPC.NS,TITAN.NS","ADANIPORTS.NS,COLPAL.NS,HCLTECH.NS,SIEMENS.NS",NTPC.NS:8.0%|BAJAJFINSV.NS:8.0%|HDFCBANK.NS:7.6%|ASIANPAINT.NS:7.6%|BRITANNIA.NS:7.1%,Chemicals×1.2|Pharma×1.1,,1.2,False,0.946,0.982,1.081,1.164,0.99,0.977,1.029,0.914,0.994,1.077,0.984,0.989,1.023,1.144,0.964
2016-09-08,RL,710694.62,709901.53,-0.112,41.98,19,0.0,15.1,566.49,7,14,ASHOKLEY.NS,"BHEL.NS,BRITANNIA.NS",CUMMINSIND.NS:8.0%|ASHOKLEY.NS:8.0%|NTPC.NS:7.7%|BAJAJFINSV.NS:7.7%|HDFCBANK.NS:7.3%,CapitalGoods×1.2|Pharma×1.1|RealEstate×1.1,Telecom×0.9,1.2,False,1.023,1.108,0.981,0.991,0.973,0.975,1.016,0.992,1.011,1.153,1.031,0.959,0.899,1.115,1.002
2016-10-06,RL,718144.7,717648.95,-0.069,43.53,19,0.0,9.12,354.12,10,11,"HINDUNILVR.NS,TCS.NS","SHREECEM.NS,TVSMOTOR.NS",CUMMINSIND.NS:7.7%|ASHOKLEY.NS:7.7%|NTPC.NS:7.4%|BAJAJFINSV.NS:7.4%|HDFCBANK.NS:7.0%,Chemicals×1.1|ConsumerDiscretionary×1.1|Pharma×1.1,FinancialServices×0.8,1.2,False,1.036,1.018,1.016,1.117,1.106,0.968,0.783,1.113,1.094,1.05,1.032,0.955,0.927,1.106,1.042
2016-11-03,RL,717648.95,712289.45,-0.747,42.458,19,0.65,20.75,783.74,12,10,"BHEL.NS,BPCL.NS,SHREECEM.NS","ASIANPAINT.NS,HINDUNILVR.NS,NTPC.NS",COFORGE.NS:8.0%|BPCL.NS:8.0%|CUMMINSIND.NS:7.6%|ASHOKLEY.NS:7.6%|BAJAJFINSV.NS:7.3%,Metals×1.2|Chemicals×1.2|Energy×1.2,Telecom×0.8,1.2,False,1.033,1.077,0.966,1.165,1.155,1.198,1.067,1.009,0.934,0.944,0.906,1.159,0.83,0.94,1.099
2016-12-01,RL,712289.45,666997.2,-6.359,33.399,19,0.0,21.67,622.38,17,4,"HAVELLS.NS,VOLTAS.NS","COALINDIA.NS,TCS.NS",COFORGE.NS:8.1%|BPCL.NS:8.1%|TITAN.NS:8.0%|HAVELLS.NS:8.0%|CUMMINSIND.NS:7.7%,ConsumerDiscretionary×1.4|Cement×1.3,Telecom×0.9,1.0,False,0.986,1.064,0.914,0.947,1.297,0.952,1.095,1.379,1.038,0.951,0.941,0.948,0.871,1.012,1.095
2016-12-29,RL,707025.62,706482.15,-0.077,41.296,15,14.96,26.5,388.1,4,15,,"BAJAJFINSV.NS,DRREDDY.NS,KOTAKBANK.NS,PIDILITIND.NS",CUMMINSIND.NS:8.2%|ASHOKLEY.NS:8.2%|TITAN.NS:8.0%|COFORGE.NS:8.0%|HAVELLS.NS:8.0%,RealEstate×1.3|FinancialServices×1.3|Automobiles×1.2,,0.5,False,0.994,1.28,0.952,0.999,1.065,0.922,1.279,0.948,0.956,0.936,0.948,1.07,0.96,0.941,1.196
2017-01-27,RL,771116.81,769316.03,-0.234,53.863,20,0.0,38.16,1286.33,9,14,"ABB.NS,ASIANPAINT.NS,DABUR.NS,DIVISLAB.NS,GODREJPROP.NS,M&M.NS,MARICO.NS,NESTLEIND.NS","COFORGE.NS,HAVELLS.NS,HDFCBANK.NS",ASIANPAINT.NS:8.0%|ABB.NS:8.0%|DIVISLAB.NS:7.8%|CUMMINSIND.NS:7.7%|ASHOKLEY.NS:7.7%,Cement×1.4|Automobiles×1.2|Energy×1.2,Pharma×0.8|Metals×0.9,1.2,False,1.056,0.957,0.942,1.145,1.437,0.889,1.145,1.109,0.947,1.018,0.906,1.188,0.912,0.79,1.216
2017-02-23,RL,810322.72,809349.22,-0.12,61.87,21,1.41,17.62,695.37,10,14,"ALKEM.NS,IDFCFIRSTB.NS,JSWSTEEL.NS,SAIL.NS","BHEL.NS,IOC.NS,TITAN.NS",ASIANPAINT.NS:8.0%|DIVISLAB.NS:8.0%|AARTIIND.NS:8.0%|ABB.NS:7.4%|CUMMINSIND.NS:7.1%,Energy×1.3|FinancialServices×1.2|Banking×1.2,Healthcare×0.9,1.2,False,1.194,0.984,0.877,1.04,1.069,0.904,1.212,1.132,0.907,0.987,0.952,1.309,0.934,0.906,1.141
2017-03-23,RL,813773.57,813013.38,-0.093,62.603,20,0.0,14.1,543.03,11,11,CHOLAFIN.NS,"MARICO.NS,OBEROIRLTY.NS",CHOLAFIN.NS:8.0%|ASIANPAINT.NS:7.7%|DIVISLAB.NS:7.7%|AARTIIND.NS:7.7%|ABB.NS:7.1%,Energy×1.3|RealEstate×1.2|FinancialServices×1.2,Healthcare×0.8|Telecom×0.9|Pharma×0.9,1.2,False,1.103,1.211,0.833,1.171,1.071,0.932,1.203,1.146,0.941,0.97,0.94,1.266,0.873,0.895,1.062
2017-04-20,RL,845113.57,842172.54,-0.348,68.435,13,25.0,62.36,2100.57,10,15,"GODREJCP.NS,INFY.NS,MPHASIS.NS,TECHM.NS,TVSMOTOR.NS","AARTIIND.NS,ABB.NS,ALKEM.NS,BPCL.NS,CHOLAFIN.NS,CUMMINSIND.NS,DABUR.NS,DIVISLAB.NS,GODREJPROP.NS,IDFCFIRSTB.NS,JSWSTEEL.NS,SAIL.NS",TECHM.NS:8.0%|ASHOKLEY.NS:8.0%|PERSISTENT.NS:8.0%|VOLTAS.NS:8.0%|TVSMOTOR.NS:7.8%,Automobiles×2.0|Cement×1.9|ConsumerDiscretionary×1.6,Banking×0.3|FinancialServices×0.3|Pharma×0.3,1.5,False,0.3,0.3,0.3,0.3,1.9,0.3,0.3,1.631,1.432,0.3,1.285,0.3,0.3,0.3,2.0
2017-05-18,RL,868620.17,868004.27,-0.071,73.601,13,25.07,9.69,439.92,4,11,"DABUR.NS,TITAN.NS","GODREJCP.NS,M&M.NS",TITAN.NS:8.0%|TECHM.NS:7.7%|ASHOKLEY.NS:7.7%|PERSISTENT.NS:7.7%|VOLTAS.NS:7.7%,Automobiles×2.0|Cement×1.9|ConsumerDiscretionary×1.6,Banking×0.3|FinancialServices×0.3|Pharma×0.3,1.5,False,0.3,0.3,0.3,0.3,1.894,0.3,0.3,1.638,1.477,0.3,1.278,0.3,0.3,0.3,2.0
2017-06-15,RL,898817.92,897309.64,-0.168,79.462,12,27.47,23.82,1077.31,8,7,"ACC.NS,WHIRLPOOL.NS","ASHOKLEY.NS,PERSISTENT.NS,VOLTAS.NS",MPHASIS.NS:8.1%|ACC.NS:8.1%|WHIRLPOOL.NS:8.1%|TITAN.NS:7.8%|TECHM.NS:7.6%,Automobiles×2.0|Cement×1.9|ConsumerDiscretionary×1.6,Banking×0.3|FinancialServices×0.3|Pharma×0.3,1.5,False,0.3,0.3,0.3,0.3,1.902,0.3,0.3,1.638,1.472,0.3,1.281,0.3,0.3,0.3,2.0
2017-07-13,RL,916753.44,915779.27,-0.106,83.156,13,25.05,16.25,695.85,3,11,"HAVELLS.NS,ULTRACEMCO.NS",TVSMOTOR.NS,HAVELLS.NS:8.0%|TECHM.NS:8.0%|ULTRACEMCO.NS:8.0%|MPHASIS.NS:7.8%|ACC.NS:7.8%,Automobiles×2.0|Cement×1.9|ConsumerDiscretionary×1.6,Banking×0.3|FinancialServices×0.3|Pharma×0.3,1.5,False,0.3,0.3,0.3,0.3,1.899,0.3,0.3,1.633,1.501,0.3,1.27,0.3,0.3,0.3,2.0
2017-08-10,RL,922547.94,921171.63,-0.149,84.234,13,26.74,19.99,983.07,8,8,"COFORGE.NS,LTIM.NS,PERSISTENT.NS","INFY.NS,MPHASIS.NS,TITAN.NS",PERSISTENT.NS:8.1%|HAVELLS.NS:7.9%|TECHM.NS:7.9%|ULTRACEMCO.NS:7.9%|ACC.NS:7.7%,Automobiles×2.0|Cement×1.9|ConsumerDiscretionary×1.6,Banking×0.3|FinancialServices×0.3|Pharma×0.3,1.5,False,0.3,0.3,0.3,0.3,1.889,0.3,0.3,1.605,1.577,0.3,1.222,0.3,0.3,0.3,2.0
2017-09-07,RL,952556.66,951832.3,-0.076,90.366,12,25.09,10.59,517.39,3,11,TVSMOTOR.NS,"COFORGE.NS,DABUR.NS",PERSISTENT.NS:8.0%|HAVELLS.NS:7.9%|TECHM.NS:7.9%|ULTRACEMCO.NS:7.9%|ACC.NS:7.7%,Automobiles×2.0|Cement×1.9|ConsumerDiscretionary×1.6,Banking×0.3|FinancialServices×0.3|Pharma×0.3,1.5,False,0.3,0.3,0.3,0.3,1.909,0.3,0.3,1.627,1.513,0.3,1.255,0.3,0.3,0.3,2.0
2017-10-05,RL,965995.49,961934.16,-0.42,92.387,11,25.17,60.73,2900.95,9,12,"BPCL.NS,EICHERMOT.NS,HDFCBANK.NS,HINDALCO.NS,INFY.NS,IOC.NS,ONGC.NS,PETRONET.NS,RELIANCE.NS","ACC.NS,ASIANPAINT.NS,GRASIM.NS,HAVELLS.NS,LTIM.NS,NESTLEIND.NS,SHREECEM.NS,TECHM.NS,ULTRACEMCO.NS,WHIRLPOOL.NS",IOC.NS:8.1%|HDFCBANK.NS:8.1%|HINDALCO.NS:8.1%|EICHERMOT.NS:8.1%|BPCL.NS:8.1%,Banking×2.0|Automobiles×2.0|Chemicals×2.0,FMCG×0.3|Pharma×0.3|Telecom×0.3,1.5,False,2.0,0.362,0.3,2.0,0.3,1.282,0.343,0.3,0.3,0.3,1.125,0.541,0.3,0.3,2.0
2017-11-02,RL,1008007.51,1006506.77,-0.149,101.301,11,25.74,22.19,1071.93,3,11,"INDUSINDBK.NS,MPHASIS.NS,SBIN.NS","BPCL.NS,HDFCBANK.NS,RELIANCE.NS",SBIN.NS:8.0%|MPHASIS.NS:8.0%|IOC.NS:8.0%|HINDALCO.NS:8.0%|EICHERMOT.NS:8.0%,Banking×2.0|Automobiles×2.0|Chemicals×2.0,FMCG×0.3|Pharma×0.3|Telecom×0.3,1.5,False,2.0,0.357,0.3,2.0,0.3,1.276,0.337,0.3,0.3,0.3,1.139,0.535,0.3,0.3,2.0
2017-11-30,RL,1006506.77,997334.95,-0.911,99.467,12,25.0,27.9,1332.85,10,6,"FEDERALBNK.NS,HDFCBANK.NS,IDFCFIRSTB.NS,NAVINFLUOR.NS,SAIL.NS","INDUSINDBK.NS,INFY.NS,PETRONET.NS,SBIN.NS",IDFCFIRSTB.NS:8.0%|FEDERALBNK.NS:8.0%|NAVINFLUOR.NS:8.0%|MPHASIS.NS:7.6%|IOC.NS:7.6%,Banking×2.0|Automobiles×2.0|Chemicals×2.0,FMCG×0.3|Pharma×0.3|Telecom×0.3,1.5,False,2.0,0.363,0.3,2.0,0.3,1.286,0.344,0.3,0.3,0.3,1.113,0.546,0.3,0.3,2.0
2017-12-28,RL,1036740.17,1036418.76,-0.031,107.284,12,24.96,5.4,229.55,6,6,,,IDFCFIRSTB.NS:8.1%|FEDERALBNK.NS:8.1%|MPHASIS.NS:7.7%|IOC.NS:7.7%|HINDALCO.NS:7.7%,Banking×2.0|Automobiles×2.0|Chemicals×2.0,FMCG×0.3|Pharma×0.3|Telecom×0.3,1.5,False,2.0,0.353,0.3,2.0,0.3,1.274,0.333,0.3,0.3,0.3,1.154,0.531,0.3,0.3,2.0
2018-01-25,RL,1045935.19,1045244.45,-0.066,109.049,13,25.13,9.6,493.4,7,7,"AARTIIND.NS,WIPRO.NS",EICHERMOT.NS,PERSISTENT.NS:8.0%|IDFCFIRSTB.NS:7.8%|FEDERALBNK.NS:7.8%|MPHASIS.NS:7.5%|IOC.NS:7.4%,Banking×2.0|Automobiles×2.0|Chemicals×2.0,FMCG×0.3|Pharma×0.3|Telecom×0.3,1.5,False,2.0,0.365,0.3,2.0,0.3,1.292,0.35,0.3,0.3,0.3,1.107,0.549,0.3,0.3,2.0
2018-02-22,RL,1045244.45,1004041.61,-3.942,100.808,13,25.19,3.64,166.37,11,2,,,PERSISTENT.NS:8.0%|IDFCFIRSTB.NS:7.8%|FEDERALBNK.NS:7.8%|MPHASIS.NS:7.4%|IOC.NS:7.4%,Automobiles×2.0|Chemicals×2.0|Banking×1.9,FMCG×0.3|Pharma×0.3|Telecom×0.3,1.5,False,1.93,0.3,0.3,2.0,0.3,1.168,0.449,0.3,0.3,0.3,1.133,0.536,0.3,0.3,2.0
2018-03-22,RL,1004041.61,967527.4,-3.637,93.505,5,30.0,75.04,3489.02,5,12,"ACC.NS,AMBUJACEM.NS,INDUSINDBK.NS,KOTAKBANK.NS","AARTIIND.NS,FEDERALBNK.NS,HINDALCO.NS,IDFCFIRSTB.NS,IOC.NS,MPHASIS.NS,NAVINFLUOR.NS,ONGC.NS,PERSISTENT.NS,SAIL.NS,TVSMOTOR.NS,WIPRO.NS",AMBUJACEM.NS:16.7%|ACC.NS:16.7%|KOTAKBANK.NS:12.2%|HDFCBANK.NS:12.2%|INDUSINDBK.NS:12.2%,Banking×2.0|Cement×2.0|Chemicals×2.0,IT×0.3|FinancialServices×0.3|FMCG×0.3,0.5,False,2.0,0.3,0.3,2.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2018-04-19,RL,1007204.45,1005867.09,-0.133,101.173,5,30.0,20.64,955.22,2,4,IDFCFIRSTB.NS,AMBUJACEM.NS,ACC.NS:22.0%|IDFCFIRSTB.NS:12.0%|INDUSINDBK.NS:12.0%|HDFCBANK.NS:12.0%|KOTAKBANK.NS:12.0%,Banking×2.0|Cement×2.0|Chemicals×2.0,IT×0.3|FinancialServices×0.3|FMCG×0.3,0.5,False,2.0,0.3,0.3,2.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2018-05-17,RL,1005867.09,988148.5,-1.762,97.63,5,30.0,31.13,1469.27,4,3,"AMBUJACEM.NS,FEDERALBNK.NS","INDUSINDBK.NS,KOTAKBANK.NS",AMBUJACEM.NS:16.7%|ACC.NS:16.7%|FEDERALBNK.NS:12.2%|IDFCFIRSTB.NS:12.2%|HDFCBANK.NS:12.2%,Banking×2.0|Cement×2.0|Chemicals×2.0,IT×0.3|FinancialServices×0.3|FMCG×0.3,0.5,False,2.0,0.3,0.3,2.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
