date,mode,pre_nav,post_nav,period_return_pct,cum_return_pct,n_stocks,cash_pct,turnover_pct,cost_inr,n_buys,n_sells,stocks_added,stocks_removed,top5_holdings,rl_overweight,rl_underweight,aggressiveness,emergency,tilt_Banking,tilt_RealEstate,tilt_Healthcare,tilt_Chemicals,tilt_Cement,tilt_Metals,tilt_FinancialServices,tilt_ConsumerDiscretionary,tilt_FMCG,tilt_CapitalGoods,tilt_IT,tilt_Energy,tilt_Telecom,tilt_Pharma,tilt_Automobiles
2015-10-08,RL,550863.24,550195.12,-0.121,10.039,16,9.9,19.57,477.2,5,14,"AMBUJACEM.NS,BPCL.NS,TATASTEEL.NS","AUROPHARMA.NS,FEDERALBNK.NS,ITC.NS",HINDUNILVR.NS:8.3%|WHIRLPOOL.NS:8.2%|ABB.NS:8.2%|MPHASIS.NS:8.2%|ONGC.NS:7.9%,Energy×1.3|Pharma×1.2|Metals×1.2,,0.7,False,0.987,0.944,0.944,1.082,0.969,1.186,1.038,0.925,0.93,0.957,0.965,1.279,0.919,1.188,1.146
2015-11-05,RL,553247.88,552466.51,-0.141,10.493,18,10.0,19.78,558.13,14,6,"BHEL.NS,NESTLEIND.NS,TCS.NS,TECHM.NS","ABB.NS,MPHASIS.NS",HINDALCO.NS:8.0%|HINDUNILVR.NS:7.9%|WHIRLPOOL.NS:7.8%|ONGC.NS:7.5%|VEDL.NS:7.5%,Metals×1.3|Pharma×1.3|Automobiles×1.2,Telecom×0.8|ConsumerDiscretionary×0.9,0.7,False,1.007,0.945,0.98,1.107,0.952,1.313,0.969,0.879,0.931,1.09,0.984,1.115,0.818,1.289,1.167
2015-12-03,RL,552466.51,547226.93,-0.948,9.445,18,0.0,18.76,421.29,11,8,CUMMINSIND.NS,TECHM.NS,NESTLEIND.NS:8.0%|BHEL.NS:8.0%|HINDALCO.NS:8.0%|HINDUNILVR.NS:7.9%|WHIRLPOOL.NS:7.8%,FMCG×1.2|ConsumerDiscretionary×1.2|FinancialServices×1.1,Healthcare×0.9|RealEstate×0.9,1.0,False,0.913,0.886,0.879,0.998,0.993,1.044,1.12,1.151,1.217,1.069,1.064,1.055,0.906,1.071,1.06
2015-12-31,RL,566599.65,566455.84,-0.025,13.291,16,0.0,5.87,102.71,6,12,,"TATASTEEL.NS,TORNTPHARM.NS",NESTLEIND.NS:8.1%|BHEL.NS:8.1%|HINDALCO.NS:8.1%|HINDUNILVR.NS:7.9%|WHIRLPOOL.NS:7.9%,IT×1.2|CapitalGoods×1.1,RealEstate×0.9|Chemicals×0.9,1.2,False,0.965,0.889,0.935,0.894,1.015,1.001,1.098,1.064,1.089,1.101,1.177,1.072,0.927,1.079,1.084
2016-01-28,RL,566455.84,510445.46,-9.888,2.089,16,10.0,8.53,192.21,12,4,,,NESTLEIND.NS:7.8%|BHEL.NS:7.8%|HINDALCO.NS:7.8%|HINDUNILVR.NS:7.7%|ONGC.NS:7.3%,Metals×1.3|Automobiles×1.2|RealEstate×1.1,,0.7,False,1.069,1.125,0.976,0.929,1.099,1.317,0.935,0.963,0.963,1.048,1.02,1.008,0.902,0.912,1.153
2016-02-25,RL,510445.46,478039.59,-6.349,-4.392,16,14.96,27.65,621.16,12,8,"COLPAL.NS,MPHASIS.NS,SBIN.NS,WIPRO.NS","CUMMINSIND.NS,HINDUNILVR.NS,POWERGRID.NS,WHIRLPOOL.NS",ONGC.NS:8.1%|AMBUJACEM.NS:8.1%|NESTLEIND.NS:8.0%|BHEL.NS:8.0%|TCS.NS:8.0%,Metals×1.3|Banking×1.2,Pharma×0.9,0.5,False,1.203,1.03,0.957,0.954,0.955,1.312,0.918,1.035,0.909,1.096,1.066,1.084,0.974,0.87,1.099
2016-03-28,RL,542513.63,541774.59,-0.136,8.355,15,15.0,26.45,527.82,4,14,"BRITANNIA.NS,HCLTECH.NS","AMBUJACEM.NS,MPHASIS.NS,OBEROIRLTY.NS",NESTLEIND.NS:7.9%|TCS.NS:7.9%|ONGC.NS:7.9%|BHEL.NS:7.9%|HCLTECH.NS:7.9%,Metals×1.2|IT×1.1|RealEstate×1.1,,0.5,True,1.071,1.126,0.963,0.96,0.957,1.156,0.937,0.997,1.065,1.111,1.134,1.01,0.948,0.921,0.98
2016-04-21,RL,571124.46,570516.3,-0.106,14.103,15,5.09,21.04,434.46,6,11,"ADANIPORTS.NS,TECHM.NS","BPCL.NS,WIPRO.NS",ONGC.NS:8.0%|TCS.NS:8.0%|TECHM.NS:8.0%|COLPAL.NS:8.0%|ADANIPORTS.NS:8.0%,Banking×1.2|CapitalGoods×1.2|Pharma×1.2,,1.2,False,1.234,0.918,0.942,0.917,0.971,1.027,0.981,1.026,1.12,1.192,1.046,0.987,0.908,1.177,0.965
2016-05-19,RL,570516.3,539405.56,-5.453,7.881,16,0.0,36.53,808.23,15,4,"FEDERALBNK.NS,MPHASIS.NS,MUTHOOTFIN.NS,WIPRO.NS","HCLTECH.NS,NESTLEIND.NS,TCS.NS",PIDILITIND.NS:8.1%|SBIN.NS:8.1%|MUTHOOTFIN.NS:8.1%|MPHASIS.NS:8.0%|ONGC.NS:7.7%,Automobiles×1.1,FMCG×0.9,1.2,False,1.09,0.988,0.988,1.046,1.047,0.989,1.045,1.014,0.882,1.002,1.051,1.062,0.944,0.979,1.101
2016-06-16,RL,646786.23,646099.88,-0.106,29.22,14,14.85,35.15,490.12,2,15,TITAN.NS,"HINDALCO.NS,TECHM.NS,VEDL.NS",MPHASIS.NS:8.4%|ONGC.NS:8.1%|COLPAL.NS:8.1%|ADANIPORTS.NS:8.1%|PIDILITIND.NS:7.9%,CapitalGoods×1.2|Automobiles×1.1,,0.5,False,1.037,1.001,0.964,1.024,0.984,0.98,1.016,1.002,0.9,1.188,1.017,1.011,0.96,0.996,1.133
2016-07-14,RL,678027.82,677039.73,-0.146,35.408,17,8.01,28.4,705.86,9,11,"BAJAJFINSV.NS,BPCL.NS,HCLTECH.NS,NMDC.NS,PETRONET.NS,SUNPHARMA.NS","BRITANNIA.NS,MPHASIS.NS,TITAN.NS",PIDILITIND.NS:8.0%|ADANIPORTS.NS:8.0%|HCLTECH.NS:8.0%|ONGC.NS:6.8%|COLPAL.NS:6.8%,CapitalGoods×1.3,,1.2,False,1.041,1.013,0.96,1.091,1.02,0.902,0.959,0.994,1.065,1.255,1.007,1.064,0.971,0.916,1.04
2016-08-11,RL,711060.99,709348.79,-0.241,41.87,17,7.54,32.83,1223.0,10,12,"BRIGADE.NS,DABUR.NS,ICICIBANK.NS,KOTAKBANK.NS,MPHASIS.NS","ADANIPORTS.NS,COLPAL.NS,GAIL.NS,MUTHOOTFIN.NS,SBIN.NS",WIPRO.NS:8.1%|ICICIBANK.NS:8.1%|SAIL.NS:8.1%|DABUR.NS:8.1%|PIDILITIND.NS:7.8%,Chemicals×1.2|CapitalGoods×1.1,Pharma×0.9,1.2,False,0.994,0.944,1.024,1.242,0.982,0.959,0.957,1.039,0.994,1.145,1.034,1.035,0.967,0.896,1.093
2016-09-08,RL,744400.84,743368.68,-0.139,48.674,19,5.32,19.08,737.27,9,14,"ASIANPAINT.NS,AUROPHARMA.NS,BIOCON.NS,COALINDIA.NS,GRASIM.NS,RELIANCE.NS","BHEL.NS,MPHASIS.NS,PETRONET.NS,SUNPHARMA.NS",GRASIM.NS:8.0%|ASIANPAINT.NS:8.0%|WIPRO.NS:7.8%|ICICIBANK.NS:7.8%|SAIL.NS:7.8%,Energy×1.4,Telecom×0.9,1.2,False,0.982,1.085,0.936,0.942,1.015,0.956,0.961,1.038,1.099,1.054,0.976,1.387,0.872,1.048,1.026
2016-10-06,RL,745681.89,744775.2,-0.122,48.955,22,0.0,19.93,647.68,12,12,"COFORGE.NS,DRREDDY.NS,NTPC.NS,PIIND.NS,TCS.NS","BIOCON.NS,FEDERALBNK.NS",ICICIBANK.NS:8.0%|WIPRO.NS:8.0%|ASIANPAINT.NS:7.6%|SAIL.NS:7.4%|DABUR.NS:7.4%,Energy×1.3|FMCG×1.2|CapitalGoods×1.2,Telecom×0.8|FinancialServices×0.8,1.2,False,1.125,1.0,0.915,1.08,1.007,0.909,0.849,1.035,1.224,1.161,0.997,1.272,0.845,1.075,0.995
2016-11-03,RL,744775.2,737130.13,-1.026,47.426,19,0.0,26.63,1034.82,13,12,"ACC.NS,MARICO.NS,OBEROIRLTY.NS","BAJAJFINSV.NS,BRIGADE.NS,DABUR.NS,HCLTECH.NS,KOTAKBANK.NS,NMDC.NS",ACC.NS:8.0%|COALINDIA.NS:8.0%|ICICIBANK.NS:8.0%|WIPRO.NS:8.0%|ASIANPAINT.NS:7.6%,Energy×1.3|RealEstate×1.2|Metals×1.2,IT×0.8|Telecom×0.8,1.2,False,1.029,1.2,0.938,0.907,1.097,1.191,1.156,1.13,0.96,1.007,0.774,1.328,0.848,0.992,1.024
2016-12-01,RL,737130.13,717233.74,-2.699,43.447,18,0.0,24.45,893.8,15,7,"AMBUJACEM.NS,DEEPAKNTR.NS,INFY.NS","MARICO.NS,ONGC.NS,PIDILITIND.NS,TCS.NS",ACC.NS:8.1%|COALINDIA.NS:8.1%|WIPRO.NS:8.1%|INFY.NS:8.0%|AMBUJACEM.NS:8.0%,Energy×1.3|ConsumerDiscretionary×1.2|Cement×1.2,Metals×0.8|FinancialServices×0.8,1.0,False,1.08,0.922,0.994,1.045,1.163,0.836,0.841,1.2,1.161,0.993,0.945,1.28,0.925,1.035,1.123
2016-12-29,RL,722223.12,720670.35,-0.215,44.134,19,0.0,32.01,1109.12,14,10,"ASHOKLEY.NS,DIVISLAB.NS,HAVELLS.NS,NAVINFLUOR.NS,SHREECEM.NS,TITAN.NS","COALINDIA.NS,DRREDDY.NS,INFY.NS,NTPC.NS,RELIANCE.NS",ACC.NS:8.3%|WIPRO.NS:8.2%|AMBUJACEM.NS:8.1%|TITAN.NS:7.9%|ASHOKLEY.NS:7.9%,RealEstate×1.4|Automobiles×1.2|FinancialServices×1.2,Metals×0.9,1.0,False,0.97,1.363,1.047,0.956,0.957,0.853,1.213,0.924,0.951,0.994,0.967,0.996,1.108,0.957,1.22
2017-01-27,RL,788929.74,787391.17,-0.195,57.478,19,0.48,31.08,1098.93,6,18,"ABB.NS,CUMMINSIND.NS,DABUR.NS,MARICO.NS,NESTLEIND.NS","AUROPHARMA.NS,BPCL.NS,HAVELLS.NS,ICICIBANK.NS,WIPRO.NS",ACC.NS:8.2%|AMBUJACEM.NS:8.1%|DIVISLAB.NS:8.0%|ABB.NS:8.0%|TITAN.NS:7.9%,Energy×1.3|Cement×1.2|Automobiles×1.1,Metals×0.8|Pharma×0.9|IT×0.9,1.2,False,1.033,0.988,1.076,1.141,1.172,0.812,1.118,1.107,0.931,0.963,0.895,1.277,0.988,0.889,1.145
2017-02-23,RL,811528.93,810417.44,-0.137,62.083,20,7.12,19.64,793.91,15,8,"AARTIIND.NS,HINDUNILVR.NS,RELIANCE.NS,ULTRACEMCO.NS","MARICO.NS,NESTLEIND.NS,TITAN.NS",ASIANPAINT.NS:8.0%|DIVISLAB.NS:8.0%|ABB.NS:8.0%|ACC.NS:7.5%|AMBUJACEM.NS:7.4%,Energy×1.4|FinancialServices×1.1|Cement×1.1,Telecom×0.9|Metals×0.9,1.2,False,1.092,1.023,1.012,0.97,1.12,0.898,1.14,1.062,0.957,0.981,0.938,1.435,0.891,0.913,1.021
2017-03-23,RL,820529.04,819727.79,-0.098,63.946,22,0.0,16.03,572.36,12,12,"ALKEM.NS,CHOLAFIN.NS,PIDILITIND.NS,POWERGRID.NS","CUMMINSIND.NS,OBEROIRLTY.NS",COFORGE.NS:8.0%|AARTIIND.NS:7.9%|ASIANPAINT.NS:7.8%|DIVISLAB.NS:7.8%|ABB.NS:7.8%,Energy×1.4|Cement×1.1|Automobiles×1.1,,1.2,False,0.991,1.097,0.911,1.065,1.125,0.913,1.032,1.059,0.942,0.976,0.964,1.398,0.912,0.945,1.113
2017-04-20,RL,858038.74,857337.43,-0.082,71.467,22,0.0,12.7,500.92,6,18,"IDFCFIRSTB.NS,TECHM.NS","HINDUNILVR.NS,PIIND.NS",COFORGE.NS:8.0%|AARTIIND.NS:7.8%|ASIANPAINT.NS:7.8%|DIVISLAB.NS:7.8%|ABB.NS:7.8%,Energy×1.5|Chemicals×1.2|RealEstate×1.2,IT×0.9|Healthcare×0.9,1.2,False,0.937,1.155,0.897,1.179,1.079,0.914,1.054,1.096,0.944,1.124,0.863,1.501,0.964,0.912,0.975
2017-05-18,RL,899629.89,898780.03,-0.094,79.756,22,0.0,12.2,607.04,9,15,"IOC.NS,LICHSGFIN.NS","POWERGRID.NS,RELIANCE.NS",IDFCFIRSTB.NS:8.0%|DIVISLAB.NS:8.0%|COFORGE.NS:7.6%|AARTIIND.NS:7.5%|ASIANPAINT.NS:7.4%,Energy×1.3|Automobiles×1.2|Metals×1.1,Pharma×0.8|IT×0.9,1.2,False,0.964,1.031,0.956,1.0,1.002,1.135,0.975,1.13,0.968,1.131,0.857,1.27,1.036,0.834,1.159
2017-06-15,RL,913349.45,912066.32,-0.14,82.413,22,0.0,19.5,916.55,14,10,"AUROPHARMA.NS,OBEROIRLTY.NS","ASHOKLEY.NS,COFORGE.NS",ALKEM.NS:8.0%|OBEROIRLTY.NS:8.0%|IDFCFIRSTB.NS:7.6%|DIVISLAB.NS:7.6%|AARTIIND.NS:7.1%,Energy×1.3,Pharma×0.9,1.2,False,0.955,0.99,0.958,0.971,0.932,0.988,1.1,1.075,1.077,0.972,1.049,1.343,1.008,0.861,1.093
2017-07-13,RL,941889.17,941051.38,-0.089,88.21,21,0.0,12.44,598.41,7,17,"CUMMINSIND.NS,SUNPHARMA.NS","ABB.NS,ACC.NS,GRASIM.NS",TECHM.NS:8.0%|ALKEM.NS:7.9%|OBEROIRLTY.NS:7.9%|IDFCFIRSTB.NS:7.5%|DIVISLAB.NS:7.5%,Telecom×1.2|Energy×1.1|Cement×1.1,Healthcare×0.9,1.2,False,0.936,1.037,0.894,1.011,1.129,1.0,1.046,0.981,1.121,0.955,0.999,1.137,1.154,0.923,0.996
2017-08-10,RL,941051.38,903041.66,-4.039,80.608,21,0.0,18.39,745.22,18,5,"DRREDDY.NS,WHIRLPOOL.NS","AMBUJACEM.NS,DABUR.NS",TECHM.NS:7.7%|ALKEM.NS:7.6%|OBEROIRLTY.NS:7.6%|IDFCFIRSTB.NS:7.3%|DIVISLAB.NS:7.3%,Energy×1.4|Automobiles×1.2|Metals×1.1,Pharma×0.9,1.0,False,0.973,0.951,0.915,0.935,1.027,1.121,1.072,1.058,1.048,0.974,0.978,1.409,0.973,0.851,1.165
2017-09-07,RL,999784.76,998523.36,-0.126,99.705,21,15.0,33.41,900.84,4,20,"BAJAJ-AUTO.NS,HAVELLS.NS,PERSISTENT.NS","AUROPHARMA.NS,DIVISLAB.NS,TECHM.NS",IDFCFIRSTB.NS:7.6%|DRREDDY.NS:7.5%|AARTIIND.NS:7.1%|ASIANPAINT.NS:7.1%|OBEROIRLTY.NS:6.4%,RealEstate×1.2|Energy×1.2|Automobiles×1.1,Pharma×0.9|IT×0.9,0.5,False,0.977,1.24,1.001,1.025,1.022,1.021,0.959,1.035,1.055,0.96,0.9,1.236,0.938,0.886,1.127
2017-10-05,RL,1005097.73,1004140.7,-0.095,100.828,23,7.56,19.86,683.7,12,12,"NTPC.NS,ONGC.NS,SIEMENS.NS",IOC.NS,PERSISTENT.NS:8.0%|IDFCFIRSTB.NS:6.9%|DRREDDY.NS:6.8%|AARTIIND.NS:6.4%|ASIANPAINT.NS:6.4%,Energy×1.3|Healthcare×1.1|Pharma×1.1,IT×0.9,1.2,False,0.954,1.027,1.116,1.1,0.957,0.989,0.99,1.038,0.952,1.011,0.899,1.251,0.973,1.112,0.958
2017-11-02,RL,1054921.44,1054150.26,-0.073,110.83,23,0.0,11.13,550.86,7,17,ITC.NS,SUNPHARMA.NS,DRREDDY.NS:8.0%|PERSISTENT.NS:8.0%|PIDILITIND.NS:7.3%|IDFCFIRSTB.NS:6.9%|AARTIIND.NS:6.4%,Metals×1.2|RealEstate×1.2|Chemicals×1.1,IT×0.9,1.2,False,0.963,1.166,0.961,1.102,1.075,1.175,1.027,1.007,0.945,0.959,0.899,1.096,0.95,1.089,0.953
2017-11-30,RL,1054150.26,1041337.04,-1.216,108.267,22,0.0,9.33,406.4,16,7,,CUMMINSIND.NS,ASIANPAINT.NS:8.0%|NTPC.NS:8.0%|AARTIIND.NS:8.0%|DRREDDY.NS:7.7%|PERSISTENT.NS:7.6%,ConsumerDiscretionary×1.3|RealEstate×1.3|Chemicals×1.1,FMCG×0.9,1.2,False,0.965,1.277,0.915,1.125,0.944,0.969,1.051,1.291,0.869,1.014,0.982,0.984,0.946,1.124,0.985
2017-12-28,RL,1096862.78,1096378.05,-0.044,119.276,22,0.0,9.32,346.2,7,15,,,ASIANPAINT.NS:8.1%|NTPC.NS:8.1%|AARTIIND.NS:8.1%|CHOLAFIN.NS:8.0%|DRREDDY.NS:7.7%,RealEstate×1.3|Automobiles×1.2|FinancialServices×1.1,Telecom×0.8,1.2,False,0.945,1.34,0.91,1.059,0.953,1.083,1.14,1.11,0.952,0.989,0.979,0.967,0.807,1.054,1.212
2018-01-25,RL,1132599.62,1130140.28,-0.217,126.028,23,0.0,31.17,1756.68,16,12,"ABB.NS,BAJAJFINSV.NS,BRIGADE.NS,MARICO.NS,NESTLEIND.NS,PIIND.NS","DRREDDY.NS,IDFCFIRSTB.NS,ONGC.NS,PERSISTENT.NS,SIEMENS.NS",NAVINFLUOR.NS:8.1%|MARICO.NS:8.1%|ULTRACEMCO.NS:8.1%|ASIANPAINT.NS:7.8%|NTPC.NS:7.8%,RealEstate×1.4|IT×1.3|Chemicals×1.2,Healthcare×0.9|Telecom×0.9,1.2,False,1.02,1.379,0.856,1.208,0.937,1.009,0.928,1.052,0.908,1.151,1.333,0.937,0.887,1.105,0.919
2018-02-22,RL,1130140.28,1088874.95,-3.651,117.775,22,0.0,10.49,431.54,17,7,MGL.NS,"HAVELLS.NS,SHREECEM.NS",NAVINFLUOR.NS:7.8%|MARICO.NS:7.8%|ULTRACEMCO.NS:7.8%|ASIANPAINT.NS:7.5%|NTPC.NS:7.5%,Cement×1.2|RealEstate×1.1|FinancialServices×1.1,FMCG×0.9,1.0,False,1.018,1.105,0.989,0.989,1.232,0.963,1.1,0.974,0.863,0.99,1.087,1.02,0.949,1.072,0.966
2018-03-22,RL,1125180.99,1124229.15,-0.085,124.846,23,0.0,15.0,679.86,13,12,"CUMMINSIND.NS,HAVELLS.NS,IOC.NS","NTPC.NS,PIIND.NS",NAVINFLUOR.NS:8.1%|ULTRACEMCO.NS:8.1%|ASIANPAINT.NS:7.8%|AARTIIND.NS:7.8%|CHOLAFIN.NS:7.7%,Cement×1.4|CapitalGoods×1.2,FMCG×0.9,1.0,False,0.959,0.968,0.999,0.971,1.359,0.972,1.02,1.01,0.864,1.181,0.964,0.998,1.073,0.988,0.997
2018-04-19,RL,1164354.99,1163720.2,-0.055,132.744,22,0.0,6.08,453.42,9,14,,NESTLEIND.NS,CUMMINSIND.NS:8.0%|NAVINFLUOR.NS:7.9%|ULTRACEMCO.NS:7.9%|ASIANPAINT.NS:7.6%|AARTIIND.NS:7.6%,Cement×1.2|Healthcare×1.1,,1.0,False,0.986,1.078,1.115,0.998,1.175,0.977,1.033,1.023,0.924,1.059,0.95,0.964,0.941,1.017,1.02
2018-05-17,RL,1168579.23,1167392.07,-0.102,133.478,22,0.0,14.6,848.0,12,12,"AMBUJACEM.NS,IDFCFIRSTB.NS","IOC.NS,PIDILITIND.NS",IDFCFIRSTB.NS:8.0%|CUMMINSIND.NS:7.8%|NAVINFLUOR.NS:7.6%|ULTRACEMCO.NS:7.6%|ASIANPAINT.NS:7.3%,IT×1.2|Healthcare×1.2|FMCG×1.2,,1.0,False,0.958,1.01,1.241,0.962,1.09,0.913,0.964,1.008,1.168,0.967,1.25,0.972,0.935,1.032,0.929
2018-06-14,RL,1167392.07,1155575.5,-1.012,131.115,23,0.0,4.71,318.97,13,10,HCLTECH.NS,,IDFCFIRSTB.NS:7.9%|CUMMINSIND.NS:7.7%|NAVINFLUOR.NS:7.6%|ULTRACEMCO.NS:7.6%|ASIANPAINT.NS:7.3%,IT×1.2|FMCG×1.2|Healthcare×1.1,,1.0,False,0.987,0.962,1.12,0.942,1.074,0.969,1.027,1.032,1.155,1.011,1.158,0.968,0.91,0.976,0.998
2018-07-12,RL,1155575.5,1151996.23,-0.31,130.399,23,0.0,16.51,1038.37,16,10,"COLPAL.NS,FEDERALBNK.NS,TVSMOTOR.NS","ASIANPAINT.NS,CUMMINSIND.NS,HAVELLS.NS",IDFCFIRSTB.NS:8.0%|TVSMOTOR.NS:8.0%|NAVINFLUOR.NS:7.7%|ULTRACEMCO.NS:7.7%|AARTIIND.NS:7.4%,IT×1.2|Cement×1.1,,1.0,False,1.004,0.93,0.999,1.03,1.121,0.916,1.064,0.966,1.088,0.973,1.194,0.98,0.972,1.031,0.999
